T (K)    eta (cP)
85.52	10.965
90	7.6243
95	5.3075
100	3.8576
105	2.916
110	2.2817
115	1.8388
120	1.5189
125	1.2804
130	1.0975
135	0.95366
140	0.83813
145	0.7436
150	0.66505
155	0.59891
160	0.54261
165	0.49421
170	0.45226
175	0.41564
180	0.38346
185	0.355
190	0.32971
195	0.30711
200	0.28682
205	0.26851
210	0.25192
215	0.23681
220	0.22301
225	0.21035
230	0.19868
235	0.18789
240	0.17788
245	0.16856
250	0.15985
255	0.15168
260	0.14401
265	0.13677
270	0.12993
275	0.12344
280	0.11728
285	0.11141
290	0.1058
295	0.10043
300	0.095274
305	0.090316
310	0.085533
315	0.080904
320	0.07641
325	0.072031
330	0.067744
335	0.063523
340	0.059336
345	0.055139
350	0.05087
355	0.046426
360	0.041609
