T(K)   eta (cP)  Uncertainty (cP)
270	0.836	2.98
280	0.742	1.16
290	0.661	0.191
300	0.592	0.281
310	0.532	0.469
320	0.48	0.511
330	0.434	0.487
340	0.394	0.44
350	0.359	0.393
360	0.328	0.354
370	0.3	0.322
380	0.275	0.294
390	0.253	0.269
400	0.233	0.244
410	0.216	0.22
420	0.199	0.198
430	0.185	0.179
440	0.172	0.164
450	0.16	0.154
460	0.149	0.149
470	0.139	0.145
480	0.129	0.142
490	0.121	0.139
500	0.113	0.133
510	0.106	0.126
520	0.0994	0.118
530	0.0933	0.114
540	0.0877	0.116
550	0.0824	0.131
560	0.0776	0.16
570	0.073	0.2


