T (K)    eta (cP)
115	15.987
120	12.388
125	9.7094
130	7.7017
135	6.1829
140	5.0224
145	4.1266
150	3.4276
155	2.8767
160	2.438
165	2.0853
170	1.799
175	1.5645
180	1.3709
185	1.2097
190	1.0745
195	0.96013
200	0.86285
205	0.77951
210	0.70768
215	0.6454
220	0.5911
225	0.5435
230	0.50157
235	0.46445
240	0.43143
245	0.40194
250	0.37548
255	0.35165
260	0.33011
265	0.31055
270	0.29274
275	0.27646
280	0.26153
285	0.24779
290	0.23511
295	0.22337
300	0.21247
305	0.20232
310	0.19284
315	0.18396
320	0.17562
325	0.16777
330	0.16036
335	0.15335
340	0.14669
345	0.14036
350	0.13433
355	0.12856
360	0.12303
365	0.11772
370	0.1126
375	0.10767
380	0.10289
385	0.098258
390	0.093751
395	0.089356
400	0.085057
405	0.080841
410	0.076692
415	0.072595
420	0.068531
425	0.064482
430	0.060422
435	0.056317
440	0.052118
445	0.04774
450	0.043018
455	0.037504
